CTR_MN_ISO,CTR_MN_NM,ID_HDC_G0,P15,UC_NM_LST,UC_NM_MN,date,mean
VEN,Venezuela,861,154266.294434,Charallave,Charallave,2024-09-02,1.690592199565799e-08
VEN,Venezuela,863,93682.3422852,Ocumare del Tuy,Ocumare del Tuy,2024-09-02,1.7163683807552843e-08
VEN,Venezuela,864,198668.78656,Santa Teresa del Tuy,Santa Teresa del Tuy,2024-09-02,1.7163683807552843e-08
VEN,Venezuela,869,403020.668335,Guarenas; Guatire,Guarenas,2024-09-02,2.6692873689171392e-08
VEN,Venezuela,879,126235.212891,Valle de la Pascua,Valle de la Pascua,2024-09-02,1.6594462692864905e-08
VEN,Venezuela,904,768015.877087,Barcelona; Puerto La Cruz; Lecheria,Barcelona,2024-09-02,2.509088581348351e-08
VEN,Venezuela,907,115120.198853,Anaco,Anaco,2024-09-02,1.710729691239976e-08
VEN,Venezuela,924,363635.339905,Cumana,Cumana,2024-09-02,1.9134917650376337e-08
VEN,Venezuela,934,277153.814278,Porlamar; Pampatar,Porlamar,2024-09-02,1.0096069757992154e-08
VEN,Venezuela,935,366989.405396,Ciudad Bolivar,Ciudad Bolivar,2024-09-02,9.27817112028606e-09
VEN,Venezuela,951,522461.469697,Maturin,Maturin,2024-09-02,4.533056774391753e-08
VEN,Venezuela,954,129270.40984,Carupano,Carupano,2024-09-02,1.0618544266094432e-08
VEN,Venezuela,957,654228.726257,Ciudad Guayana; Puerto Ordaz,Ciudad Guayana,2024-09-02,6.458512391560589e-09
VEN,Venezuela,960,80444.2139282,San Felix,San Felix,2024-09-02,6.458512391560589e-09
VEN,Venezuela,963,93348.0826416,Upata,Upata,2024-09-02,
VEN,Venezuela,971,101124.879272,Tucupita,Tucupita,2024-09-02,7.99964094966299e-09
ARG,Argentina,962,441985.894928,San Juan,San Juan,2024-09-03,3.2063587340758204e-09
ARG,Argentina,966,937975.566467,Mendoza,Mendoza,2024-09-03,4.847546159352918e-09
ARG,Argentina,967,222796.598145,San Salvador de Jujuy,San Salvador de Jujuy,2024-09-03,1.7134055285694672e-09
ARG,Argentina,969,506599.24321,Salta,Salta,2024-09-03,2.2516735143085498e-09
ARG,Argentina,974,188613.244995,La Rioja,La Rioja,2024-09-03,1.863361909215655e-09
ARG,Argentina,975,79019.9732666,San Martin,San Martin,2024-09-03,7.212249464316756e-09
ARG,Argentina,980,93398.6966553,San Ramon de la Nueva Oran,San Ramon de la Nueva Oran,2024-09-03,3.1592533034086046e-09
ARG,Argentina,991,846925.033127,San Miguel de Tucuman,San Miguel de Tucuman,2024-09-03,2.7276599564887956e-09
ARG,Argentina,994,139674.251831,Yacuiba,Yacuiba,2024-09-03,8.719861277484142e-09
ARG,Argentina,996,180028.134653,San Fernando del Valle de Catamarca,San Fernando del Valle de Catamarca,2024-09-03,2.323488068611823e-09
ARG,Argentina,1003,153060.896271,San Rafael,San Rafael,2024-09-03,3.505291168437452e-09
ARG,Argentina,1008,107350.702148,San Carlos de Bariloche,San Carlos de Bariloche,2024-09-03,
ARG,Argentina,1010,385153.541821,Santiago del Estero; La Banda,Santiago del Estero,2024-09-03,3.2167219998768815e-09
ARG,Argentina,1014,174996.232971,San Luis,San Luis,2024-09-03,3.0824613972413317e-09
ARG,Argentina,1033,89863.24646,Villa Mercedes,Villa Mercedes,2024-09-03,2.7174200667445803e-09
ARG,Argentina,1035,1365994.51981,Cordoba,Cordoba,2024-09-03,3.838940720868322e-09
ARG,Argentina,1036,215146.092712,Neuquen,Neuquen,2024-09-03,7.946346358700396e-10
ARG,Argentina,1040,78184.2124023,General Roca,General Roca,2024-09-03,8.174288468332236e-10
ARG,Argentina,1043,125547.223572,Rio Cuarto,Rio Cuarto,2024-09-03,2.5707143080921924e-09
ARG,Argentina,1046,83757.1130371,Villa Maria; Villa Nueva,Villa Maria,2024-09-03,3.6772602740597904e-09
ARG,Argentina,1049,90143.762085,Presidencia Roque Saenz Pena,Presidencia Roque Saenz Pena,2024-09-03,1.7426662779485014e-08
ARG,Argentina,1053,103341.659943,Santa Rosa,Santa Rosa,2024-09-03,1.2397328719160328e-09
ARG,Argentina,1056,83792.6069946,Rafaela,Rafaela,2024-09-03,4.14075795873714e-09
ARG,Argentina,1060,377701.689453,Santa Fe,Santa Fe,2024-09-03,3.309345305727415e-09
ARG,Argentina,1064,106041.048943,Reconquista; Avellaneda,Reconquista,2024-09-03,2.6229285410295233e-09
ARG,Argentina,1065,379825.893803,Resistencia,Resistencia,2024-09-03,5.240770484249424e-09
ARG,Argentina,1067,195283.215421,Parana,Parana,2024-09-03,3.432439221739969e-09
ARG,Argentina,1069,355932.55811,Corrientes,Corrientes,2024-09-03,5.297270474121281e-09
ARG,Argentina,1070,1099815.96118,Rosario,Rosario,2024-09-03,3.789772939910563e-09
ARG,Argentina,1071,88736.3865967,Goya,Goya,2024-09-03,3.1450282378386873e-09
ARG,Argentina,1073,184517.432205,Formosa,Formosa,2024-09-03,1.4483727106551214e-08
ARG,Argentina,1076,75982.1999512,Junin,Junin,2024-09-03,2.843715707356864e-09
ARG,Argentina,1077,74413.0015869,Pergamino,Pergamino,2024-09-03,2.5829285377199085e-09
ARG,Argentina,1078,106719.187622,Comodoro Rivadavia,Comodoro Rivadavia,2024-09-03,7.829568660078223e-10
ARG,Argentina,1080,119034.2771,San Nicolas de los Arroyos,San Nicolas de los Arroyos,2024-09-03,2.9245574850733647e-09
ARG,Argentina,1081,87607.2755737,Puerto Madryn,Puerto Madryn,2024-09-03,1.2638984303592338e-09
ARG,Argentina,1082,88584.1322021,Trelew,Trelew,2024-09-03,
ARG,Argentina,1083,256004.979797,Bahia Blanca,Bahia Blanca,2024-09-03,2.055567271952441e-09
ARG,Argentina,1087,73063.7722168,Viedma,Viedma,2024-09-03,1.5219887572470725e-09
ARG,Argentina,1089,230793.716751,Concordia; Salto,Concordia,2024-09-03,2.9520888844558613e-09
ARG,Argentina,1092,70417.9131012,Zarate,Zarate,2024-09-03,2.612014604608248e-09
ARG,Argentina,1094,70257.3719482,Gualeguaychu,Gualeguaychu,2024-09-03,1.7843105881709675e-09
ARG,Argentina,1101,115370.89032,Pilar; Villa Rosa,Pilar,2024-09-03,3.4763507628099433e-09
ARG,Argentina,1103,82294.6539307,Belen de Escobar; Matheu,Belen de Escobar,2024-09-03,2.612014604608248e-09
ARG,Argentina,1105,13906506.018,Buenos Aires; Avellaneda; Vicente Lopez; Gregorio de Laferrere; Merlo; Jose C. Paz; Quilmes; Banfield; Lanus Este; Lanus Oeste; Gonzalez Catan; Isidro Casanova; Virrey Del Pino; Moreno; Berazategui; San Miguel; Monte Grande; Villa Madero; Santa Maria; Mo,Buenos Aires,2024-09-03,6.230677435558979e-09
ARG,Argentina,1107,332628.083377,Posadas,Posadas,2024-09-03,1.4082249144564685e-08
ARG,Argentina,1109,70141.9936523,Tristan Suarez; Spegazzini; Maximo Paz,Tristan Suarez,2024-09-03,
ARG,Argentina,1116,110865.699524,Rio Gallegos,Rio Gallegos,2024-09-03,1.1143759618785036e-09
ARG,Argentina,1117,691901.564633,La Plata; Berisso,La Plata,2024-09-03,5.911102231348856e-09
ARG,Argentina,1119,107538.435913,Tandil,Tandil,2024-09-03,3.524244895913853e-09
ARG,Argentina,1120,72891.8406372,Obera,Obera,2024-09-03,1.4356507982427047e-08
ARG,Argentina,1141,575750.432259,Mar del Plata,Mar del Plata,2024-09-03,4.669141616552174e-09
BOL,Bolivia,810,70709.4904785,Cobija,Cobija,2024-09-03,7.28849727238412e-08
BOL,Bolivia,849,1699529.36562,El Alto; La Paz,El Alto [La Paz],2024-09-03,1.8353199848775148e-08
BOL,Bolivia,883,86337.9162598,Riberalta,Riberalta,2024-09-03,9.900094966042161e-08
BOL,Bolivia,888,265596.524445,Oruro,Oruro,2024-09-03,1.614177413955531e-08
BOL,Bolivia,897,1091206.70391,Cochabamba; Sacaba; Quillacollo; Colcapirhua; Tiquipaya; Vinto,Cochabamba,2024-09-03,2.2927784115722716e-08
BOL,Bolivia,921,104157.118286,Trinidad,Trinidad,2024-09-03,6.823633214025904e-08
BOL,Bolivia,927,198494.378174,Potosi,Potosi,2024-09-03,7.785241784574737e-09
BOL,Bolivia,940,248683.68042,Sucre,Sucre,2024-09-03,1.0818449247551598e-08
BOL,Bolivia,965,214101.05603,Tarija,Tarija,2024-09-03,3.919018887188486e-09
BOL,Bolivia,973,91051.6616211,Montero,Montero,2024-09-03,2.9536991519307776e-08
BOL,Bolivia,976,1557362.93302,Santa Cruz de la Sierra,Santa Cruz de la Sierra,2024-09-03,3.4689783983626256e-08
BRA,Brazil,751,84960.9265137,Leticia,Leticia,2024-09-03,3.4879956700706316e-08
BRA,Brazil,826,320509.329247,Rio Branco,Rio Branco,2024-09-03,1.0404515649042878e-07
BRA,Brazil,926,413899.30574,Porto Velho,Porto Velho,2024-09-03,1.711801900228238e-07
BRA,Brazil,956,72804.1313477,Ariquemes,Ariquemes,2024-09-03,1.8864902529003302e-07
BRA,Brazil,978,96163.7154846,Ji-Parana,Ji-Parana,2024-09-03,1.2396007775805629e-07
BRA,Brazil,998,311919.724823,Boa Vista,Boa Vista,2024-09-03,9.4883562735188e-09
BRA,Brazil,1006,2016986.56065,Manaus,Manaus,2024-09-03,2.754815381871884e-08
BRA,Brazil,1019,75097.3248291,Vilhena,Vilhena,2024-09-03,5.6894801758744507e-08
BRA,Brazil,1047,72236.7284698,Parintins,Parintins,2024-09-03,1.2260460202639933e-08
BRA,Brazil,1057,114782.193573,Corumba,Corumba,2024-09-03,3.513582669256721e-08
BRA,Brazil,1062,71121.4338379,Sorriso,Sorriso,2024-09-03,
BRA,Brazil,1063,749443.167166,Cuiaba; Varzea Grande,Cuiaba,2024-09-03,1.5595947533419974e-08
BRA,Brazil,1066,109169.450867,Sinop,Sinop,2024-09-03,4.6546794862933893e-08
BRA,Brazil,1068,208264.826813,Santarem,Santarem,2024-09-03,1.2914230573812802e-08
BRA,Brazil,1084,184043.021545,Rondonopolis,Rondonopolis,2024-09-03,7.215748887290374e-09
BRA,Brazil,1085,155658.328278,Pedro Juan Caballero; Ponta Pora,Pedro Juan Caballero,2024-09-03,9.090387997900962e-09
BRA,Brazil,1091,782348.853154,Campo Grande,Campo Grande,2024-09-03,6.12370509855964e-09
BRA,Brazil,1099,111958.266785,Uruguaiana,Uruguaiana,2024-09-03,3.0506930315254976e-09
BRA,Brazil,1100,163758.500122,Dourados,Dourados,2024-09-03,1.2162906745264276e-08
BRA,Brazil,1106,85151.4807129,Altamira,Altamira,2024-09-03,1.4704549577970738e-08
BRA,Brazil,1121,110420.763428,Santana,Santana,2024-09-03,8.091151748601533e-09
BRA,Brazil,1122,414440.886673,Macapa,Macapa,2024-09-03,8.091151748601533e-09
BRA,Brazil,1126,97220.5977783,Toledo,Toledo,2024-09-03,2.068610704952789e-08
BRA,Brazil,1127,131645.10392,Rivera,Rivera,2024-09-03,2.4434241296944492e-09
BRA,Brazil,1128,83516.6783447,Umuarama,Umuarama,2024-09-03,1.7776843108663343e-08
BRA,Brazil,1131,286856.904779,Cascavel,Cascavel,2024-09-03,2.0599214778371788e-08
BRA,Brazil,1132,72065.0181885,Jatai,Jatai,2024-09-03,5.488664633901408e-09
BRA,Brazil,1139,195990.671021,Parauapebas,Parauapebas,2024-09-03,3.181130736606974e-08
BRA,Brazil,1143,95325.0683594,Tucurui,Tucurui,2024-09-03,1.6336324293320104e-08
BRA,Brazil,1144,98517.0231934,Tres Lagoas,Tres Lagoas,2024-09-03,7.610529983992365e-09
BRA,Brazil,1145,77860.8230896,Campo Mourao,Campo Mourao,2024-09-03,2.8121036166339763e-08
BRA,Brazil,1147,190482.223206,Rio Verde,Rio Verde,2024-09-03,3.3069396110363414e-09
BRA,Brazil,1148,210048.154785,Santa Maria,Santa Maria,2024-09-03,3.5436249490317095e-09
BRA,Brazil,1149,467831.370392,Maringa,Maringa,2024-09-03,1.9960436858923458e-08
BRA,Brazil,1151,93687.3210449,Bage,Bage,2024-09-03,2.421205458347231e-09
BRA,Brazil,1152,198946.18819,Presidente Prudente,Presidente Prudente,2024-09-03,1.2305387819822045e-08
BRA,Brazil,1153,177404.399445,Chapeco,Chapeco,2024-09-03,1.4813447357653331e-08
BRA,Brazil,1154,92477.5644531,Maraba,Maraba,2024-09-03,2.4796618092182143e-08
BRA,Brazil,1155,89565.0351562,Maraba,Maraba,2024-09-03,2.4796618092182143e-08
BRA,Brazil,1156,85044.7805176,Tailandia,Tailandia,2024-09-03,1.9140163232123086e-08
BRA,Brazil,1157,90570.182373,Abaetetuba,Abaetetuba,2024-09-03,1.0790492943613117e-08
BRA,Brazil,1159,97215.5938263,Arapongas,Arapongas,2024-09-03,2.2542009148196485e-08
BRA,Brazil,1160,101659.289368,Apucarana,Apucarana,2024-09-03,2.2542009148196485e-08
BRA,Brazil,1162,604379.750408,Londrina; Cambe,Londrina,2024-09-03,2.423873857182457e-08
BRA,Brazil,1164,84221.2341309,Erechim,Erechim,2024-09-03,1.3191931991229922e-08
BRA,Brazil,1165,2087906.90559,Belem; Ananindeua; Marituba,Belem,2024-09-03,1.2178804123915856e-08
BRA,Brazil,1166,172250.520569,Passo Fundo,Passo Fundo,2024-09-03,1.3207875385982486e-08
BRA,Brazil,1170,132781.641785,Guarapuava,Guarapuava,2024-09-03,1.9100628634305394e-08
BRA,Brazil,1171,173347.794678,Aracatuba,Aracatuba,2024-09-03,1.2357560942786807e-08
BRA,Brazil,1175,107509.348633,Birigui,Birigui,2024-09-03,1.5733265357198434e-08
BRA,Brazil,1176,74642.2330475,Parque dos Buritis,Parque dos Buritis,2024-09-03,6.1796461281460324e-09
BRA,Brazil,1177,1877864.81647,Goiania; Aparecida de Goiania,Goiania,2024-09-03,6.287509660459639e-09
BRA,Brazil,1178,78482.0004883,Santa Cruz do Sul,Santa Cruz do Sul,2024-09-03,5.40854028230342e-09
BRA,Brazil,1180,79065.6767578,Votuporanga,Votuporanga,2024-09-03,1.2064524490540407e-08
BRA,Brazil,1181,142109.096764,Araguaina,Araguaina,2024-09-03,3.0071496108045416e-08
BRA,Brazil,1182,89972.7313232,Assis,Assis,2024-09-03,1.837389795866784e-08
BRA,Brazil,1183,163829.87442,Castanhal,Castanhal,2024-09-03,9.354304886244336e-09
BRA,Brazil,1185,74223.0840149,Palmas,Palmas,2024-09-03,6.719704792601533e-09
BRA,Brazil,1186,90077.0296631,Taquaralto,Taquaralto,2024-09-03,6.719704792601533e-09
BRA,Brazil,1189,94634.6595459,Ituiutaba,Ituiutaba,2024-09-03,3.993434027904641e-09
BRA,Brazil,1190,326210.333145,Anapolis,Anapolis,2024-09-03,6.60595045332002e-09
BRA,Brazil,1192,73788.6519775,Lajeado; Estrela; Cruzeiro do Sul,Lajeado,2024-09-03,1.1236362063016259e-08
BRA,Brazil,1193,78667.6460571,Itumbiara,Itumbiara,2024-09-03,4.236535566803923e-09
BRA,Brazil,1194,201032.262817,Marilia,Marilia,2024-09-03,2.6652788420733486e-08
BRA,Brazil,1197,391582.632488,Sao Jose do Rio Preto,Sao Jose do Rio Preto,2024-09-03,1.7465428078148413e-08
BRA,Brazil,1198,101464.807068,Ourinhos,Ourinhos,2024-09-03,2.4442755375275738e-08
BRA,Brazil,1199,83453.3628998,Acailandia,Acailandia,2024-09-03,
BRA,Brazil,1200,95684.567749,Bento Goncalves,Bento Goncalves,2024-09-03,1.2642867197598662e-08
BRA,Brazil,1201,274768.694679,Pelotas,Pelotas,2024-09-03,4.134313336123796e-09
BRA,Brazil,1202,234393.456657,Imperatriz,Imperatriz,2024-09-03,1.868136401128595e-08
BRA,Brazil,1203,83131.9310303,Paragominas,Paragominas,2024-09-03,1.1628755736126095e-08
BRA,Brazil,1204,279277.027695,Ponta Grossa,Ponta Grossa,2024-09-03,2.977895974254352e-08
BRA,Brazil,1205,176668.561229,Aguas Lindas de Goias,Aguas Lindas de Goias,2024-09-03,8.136264106894942e-09
BRA,Brazil,1208,397598.900494,Caxias do Sul,Caxias do Sul,2024-09-03,1.2610365196508155e-08
BRA,Brazil,1209,161466.769698,Rio Grande,Rio Grande,2024-09-03,3.904339074267682e-09
BRA,Brazil,1210,1158153.33852,Ceilandia; Taguatinga; Samambaia; Aguas Claras,Ceilandia,2024-09-03,8.134677524177885e-09
BRA,Brazil,1211,159602.775884,Recanto das Emas,Recanto das Emas,2024-09-03,8.136264106894942e-09
BRA,Brazil,1213,99194.3855591,Catanduva,Catanduva,2024-09-03,2.61319996752718e-08
BRA,Brazil,1214,540932.804489,Novo Hamburgo; Sao Leopoldo,Novo Hamburgo,2024-09-03,1.3823256317380128e-08
BRA,Brazil,1215,477201.162461,Gama; Santa Maria; Valparaiso de Goias; Novo Gama,Gama,2024-09-03,9.968886365969025e-09
BRA,Brazil,1216,333842.354519,Canoas,Canoas,2024-09-03,1.3823256317380128e-08
BRA,Brazil,1217,206545.233032,Sapucaia do Sul,Sapucaia do Sul,2024-09-03,1.3823256317380128e-08
BRA,Brazil,1218,1776855.96151,Porto Alegre; Viamao; Alvorada,Porto Alegre,2024-09-03,1.0495919771556621e-08
BRA,Brazil,1219,251619.968758,Guara,Guara,2024-09-03,8.11722511429025e-09
BRA,Brazil,1220,313686.250801,Bauru,Bauru,2024-09-03,2.7230964150248838e-08
BRA,Brazil,1221,246157.656242,Brasilia,Brasilia,2024-09-03,8.11722511429025e-09
BRA,Brazil,1223,73085.848465,Braganca,Braganca,2024-09-03,8.738417101028517e-09
BRA,Brazil,1224,70095.3953857,Sapiranga,Sapiranga,2024-09-03,1.3823256317380128e-08
BRA,Brazil,1225,83745.1635132,Luziania,Luziania,2024-09-03,1.0096740332699028e-08
BRA,Brazil,1226,335929.101957,Gravatai; Cachoeirinha,Gravatai,2024-09-03,1.3823256317380128e-08
BRA,Brazil,1227,122531.203239,Sobradinho; Sobradinho II,Sobradinho,2024-09-03,8.11722511429025e-09
BRA,Brazil,1228,594597.269745,Uberlandia,Uberlandia,2024-09-03,6.368472860174279e-09
BRA,Brazil,1229,108426.585114,Barretos,Barretos,2024-09-03,2.0418790214193905e-08
BRA,Brazil,1230,137114.812958,Lages,Lages,2024-09-03,1.1132970989535806e-08
BRA,Brazil,1231,98584.7282715,Itapoa; Paranoa,Itapoa,2024-09-03,8.11722511429025e-09
BRA,Brazil,1233,82546.0752563,Sao Sebastiao,Sao Sebastiao,2024-09-03,
BRA,Brazil,1234,93447.4333496,Araguari,Araguari,2024-09-03,6.9296524074502486e-09
BRA,Brazil,1235,119365.575806,Planaltina,Planaltina,2024-09-03,8.11722511429025e-09
BRA,Brazil,1239,82079.1795654,Catalao,Catalao,2024-09-03,4.6745389781222e-09
BRA,Brazil,1240,70363.3987427,Avare,Avare,2024-09-03,2.5120881375073623e-08
BRA,Brazil,1242,2345494.66502,Curitiba; Pinhais; Almirante Tamandare,Curitiba,2024-09-03,1.8423076753038e-08
BRA,Brazil,1243,110706.09729,Araucaria,Araucaria,2024-09-03,1.850850983586838e-08
BRA,Brazil,1244,119469.33316,Jau,Jau,2024-09-03,2.949243338434826e-08
BRA,Brazil,1246,93927.9603271,Formosa,Formosa,2024-09-03,5.70001557065325e-09
BRA,Brazil,1247,78850.0561523,Fazenda Rio Grande,Fazenda Rio Grande,2024-09-03,2.0683867063553407e-08
BRA,Brazil,1248,72711.2271729,Matao,Matao,2024-09-03,2.6779318318403966e-08
BRA,Brazil,1250,303350.008469,Uberaba,Uberaba,2024-09-03,2.270080301514099e-08
BRA,Brazil,1251,181803.933475,Sao Jose dos Pinhais,Sao Jose dos Pinhais,2024-09-03,2.03421347322319e-08
BRA,Brazil,1252,109465.243652,Botucatu,Botucatu,2024-09-03,2.512189745118576e-08
BRA,Brazil,1253,203380.844887,Araraquara,Araraquara,2024-09-03,2.6779318318403966e-08
BRA,Brazil,1254,107575.001587,Sertaozinho,Sertaozinho,2024-09-03,2.8467720625258156e-08
BRA,Brazil,1256,90443.0237427,Jaragua do Sul,Jaragua do Sul,2024-09-03,1.8374560539768936e-08
BRA,Brazil,1257,576546.666725,Ribeirao Preto,Ribeirao Preto,2024-09-03,2.8069823798659854e-08
BRA,Brazil,1258,80187.9731445,Balsas,Balsas,2024-09-03,9.500040754062411e-09
BRA,Brazil,1259,215193.831671,Blumenau,Blumenau,2024-09-03,1.385342951465418e-08
BRA,Brazil,1260,211334.214417,Sao Carlos,Sao Carlos,2024-09-03,2.923922437503279e-08
BRA,Brazil,1262,488826.16184,Joinville,Joinville,2024-09-03,2.062403155858156e-08
BRA,Brazil,1264,168919.325531,Criciuma,Criciuma,2024-09-03,1.199867494250384e-08
BRA,Brazil,1265,71558.894165,Paracatu,Paracatu,2024-09-03,5.079974663146913e-09
BRA,Brazil,1266,136433.116619,Paranagua,Paranagua,2024-09-03,1.8300280402172575e-08
BRA,Brazil,1267,321559.629534,Franca,Franca,2024-09-03,3.783221913522539e-08
BRA,Brazil,1268,117835.470093,Itapetininga,Itapetininga,2024-09-03,2.070482629790149e-08
BRA,Brazil,1270,92718.9060059,Tatui,Tatui,2024-09-03,2.508679486368237e-08
BRA,Brazil,1271,344437.642679,Piracicaba,Piracicaba,2024-09-03,3.3184431202926135e-08
BRA,Brazil,1272,228686.379089,Itajai,Itajai,2024-09-03,1.222258827482392e-08
BRA,Brazil,1273,180473.879944,Rio Claro,Rio Claro,2024-09-03,3.5085450544869445e-08
BRA,Brazil,1274,73976.4555664,Santa Ines,Santa Ines,2024-09-03,7.281562908190153e-09
BRA,Brazil,1275,193921.789177,Balneario Camboriu,Balneario Camboriu,2024-09-03,1.222258827482392e-08
BRA,Brazil,1278,95255.7573242,Araxa,Araxa,2024-09-03,1.2152727713043987e-08
BRA,Brazil,1280,89557.3981934,Leme,Leme,2024-09-03,3.359431133276303e-08
BRA,Brazil,1281,641126.934112,Florianopolis; Sao Jose; Palhoca,Florianopolis,2024-09-03,1.0665398342268873e-08
BRA,Brazil,1282,277098.606201,Limeira,Limeira,2024-09-03,3.757068256504681e-08
BRA,Brazil,1283,73657.8684082,Araras,Araras,2024-09-03,3.359431133276303e-08
BRA,Brazil,1284,388795.9161,Americana; Santa Barbara d'Oeste,Americana,2024-09-03,3.757068256504681e-08
BRA,Brazil,1286,688437.198868,Sorocaba; Votorantim,Sorocaba,2024-09-03,3.82423301914514e-08
BRA,Brazil,1287,123786.898743,Patos de Minas,Patos de Minas,2024-09-03,7.131538914961766e-09
BRA,Brazil,1288,260462.28149,Sumare; Nova Veneza; Paulinia,Sumare,2024-09-03,4.0396793465902185e-08
BRA,Brazil,1290,104066.814148,Salto,Salto,2024-09-03,4.1162035557817944e-08
BRA,Brazil,1291,1396669.83951,Campinas; Hortolandia; Valinhos,Campinas,2024-09-03,4.416679446863883e-08
BRA,Brazil,1292,98322.9063721,Itu,Itu,2024-09-03,3.82423301914514e-08
BRA,Brazil,1293,201753.523525,Indaiatuba,Indaiatuba,2024-09-03,4.289451875176079e-08
BRA,Brazil,1294,102236.515625,Passos,Passos,2024-09-03,3.944427717783583e-08
BRA,Brazil,1295,131036.717377,Mogi Guacu,Mogi Guacu,2024-09-03,3.709388707306971e-08
BRA,Brazil,1297,78188.2894592,Bacabal,Bacabal,2024-09-03,7.4318426968034146e-09
BRA,Brazil,1299,76291.9002075,Sao Joao da Boa Vista,Sao Joao da Boa Vista,2024-09-03,3.915987534242049e-08
BRA,Brazil,1302,478652.754318,Jundiai; Varzea Paulista,Jundiai,2024-09-03,4.77564956469223e-08
BRA,Brazil,1303,19114337.2031,Sao Paulo; Guarulhos; Sao Bernardo do Campo; Osasco; Santo Andre; Maua; Mogi das Cruzes; Diadema; Carapicuiba; Itaquaquecetuba; Taboao da Serra; Suzano; Barueri; Embu das Artes; Cotia; Itapevi; Ferraz de Vasconcelos; Sao Caetano do Sul; Santana de Parnai,Sao Paulo,2024-09-03,5.820511759153574e-08
BRA,Brazil,1304,91569.7375488,Itatiba,Itatiba,2024-09-03,4.425767130555869e-08
BRA,Brazil,1305,117475.943604,Pocos de Caldas,Pocos de Caldas,2024-09-03,3.859555874896614e-08
BRA,Brazil,1306,81119.0823364,Polvilho,Polvilho,2024-09-03,5.105110290060111e-08
BRA,Brazil,1307,142458.744995,Barreiras,Barreiras,2024-09-03,6.59697629856737e-09
BRA,Brazil,1308,75614.5128784,Itapecerica da Serra,Itapecerica da Serra,2024-09-03,4.682113896592455e-08
BRA,Brazil,1310,352540.08796,Francisco Morato; Franco da Rocha,Francisco Morato,2024-09-03,5.1765862707497945e-08
BRA,Brazil,1311,78952.5615234,Perus,Perus,2024-09-03,
BRA,Brazil,1312,1277592.57543,Sao Luis,Sao Luis,2024-09-03,8.462072820236699e-09
BRA,Brazil,1313,498754.120214,Praia Grande,Praia Grande,2024-09-03,3.982286618982774e-08
BRA,Brazil,1314,123496.534546,Braganca Paulista,Braganca Paulista,2024-09-03,3.944155935187155e-08
